UID,ALL_AgeOfOldestAccount,ALL_AgeOfYoungestAccount,ALL_Count,ALL_CountActive,ALL_CountClosedLast12Months,ALL_CountDefaultAccounts,ALL_CountOpenedLast12Months,ALL_CountSettled,ALL_MeanAccountAge,ALL_SumCurrentOutstandingBal,ALL_SumCurrentOutstandingBalExcMtg,ALL_TimeSinceMostRecentDefault,ALL_WorstPaymentStatusActiveAccounts
2342576,129,3,19,8,7,7,6,11,40.95,40637,40637,-1,7
2342863,76,4,7,3,1,0,1,4,41.71,2162,2162,-1,0
2342911,80,12,5,5,0,3,0,0,34.2,3114,3114,-1,7
2344109,143,2,11,9,1,4,3,2,34.18,3308,3308,-1,7
2344241,213,2,27,12,3,0,3,15,76.26,167118,44323,-1,0
2344686,100,4,36,18,4,10,4,18,40.08,5644,5644,-1,7
2345199,73,7,9,4,1,3,2,5,38.56,8041,8041,-1,7
2347466,109,15,13,8,2,6,0,5,50.77,6544,6544,-1,7
2348068,329,13,26,16,3,0,0,10,119.27,20073,20073,-1,0
2348514,209,11,9,4,2,0,1,5,73.11,9322,9322,-1,0
2348876,136,3,10,7,2,0,2,3,49.0,3285,3285,-1,0
2349057,99,4,8,5,0,0,3,3,41.0,164362,4513,-1,0
2349287,163,14,12,11,0,0,0,1,70.92,263776,11341,-1,6
2349320,62,3,7,5,1,2,2,2,33.57,0,0,-1,0
2352205,254,13,32,19,1,0,0,13,107.41,220956,14333,-1,0
2354083,214,2,15,7,2,0,2,8,53.73,13731,13731,-1,0
2355025,88,2,4,4,0,0,1,0,32.0,23070,23070,-1,0
2356028,154,1,13,10,1,0,6,3,46.62,23677,23677,-1,0
2356100,27,7,6,4,2,0,1,2,17.83,1401,1401,-1,0
2356574,28,7,13,11,2,0,5,2,15.54,1184,1184,-1,0
2356801,331,53,4,3,0,0,0,1,195.75,45474,0,-1,0
2357390,341,13,19,7,0,0,0,12,93.79,30476,14370,-1,0
2359491,264,1,46,25,0,12,6,21,54.17,5845,5845,-1,7
2360984,85,3,17,15,0,3,6,2,28.0,34233,34233,-1,7
2361721,179,4,18,3,0,0,2,15,65.61,66776,407,-1,0
2362508,91,42,2,2,0,1,0,0,66.5,566,566,-1,7
2362780,198,1,28,14,9,3,13,14,39.32,18457,18457,-1,7
2363530,109,6,24,12,3,0,3,12,33.75,2026,2026,-1,0
2363807,119,27,3,1,0,1,0,2,58.67,0,0,-1,0
2365218,40,3,9,5,3,0,2,4,19.44,552,552,-1,0
2366627,113,2,60,9,17,2,16,51,29.27,6204,6204,-1,7
2366771,169,10,18,8,4,1,1,10,73.5,100889,5661,-1,0
2366836,17,1,20,14,6,0,16,6,8.1,2805,2805,-1,0
2366913,193,2,10,10,0,2,2,0,51.7,4355,4355,-1,7
2367896,273,7,9,8,0,0,1,1,64.22,4738,4738,-1,0
2368365,271,20,20,14,0,7,0,6,81.4,16558,16558,-1,7
2368650,143,6,13,9,0,4,1,4,51.83,2248,2248,-1,7
2369180,160,5,10,7,0,0,2,3,58.2,17138,17138,-1,0
2373074,150,2,11,5,2,0,3,6,39.0,817,817,-1,0
2374700,51,21,4,4,0,0,0,0,29.0,3461,3461,-1,0
2376525,170,10,10,6,1,0,2,4,76.5,27094,2137,-1,0
2377341,123,8,43,18,1,15,1,25,43.7,9748,9748,-1,7
2377486,68,8,9,7,0,1,3,2,25.67,1928,1928,-1,7
2378928,223,11,39,15,3,11,2,24,63.87,7776,7776,-1,7
2379072,79,6,7,4,1,0,3,3,32.71,2000,2000,-1,0
2381759,85,6,11,10,0,0,2,1,48.55,25425,25425,-1,0
2383354,100,4,26,14,2,9,2,12,59.64,5408,5408,-1,7
2383435,93,32,16,10,0,11,0,6,51.19,21901,21901,-1,7
2383452,89,4,81,15,7,6,14,66,35.17,11010,11010,-1,7
2383691,159,4,7,6,0,2,2,1,61.71,2377,2377,-1,7
2384106,185,3,23,17,2,2,4,6,65.57,163172,10102,-1,7
2384224,104,11,22,12,1,9,1,10,49.45,34884,34884,-1,7
2384429,83,12,16,12,1,11,1,4,54.25,3670,3670,-1,7
2384741,161,3,22,7,5,1,4,15,49.91,201316,1223,-1,0
2386984,126,2,23,15,1,1,5,8,44.7,20501,20501,-1,0
2388434,110,15,12,9,1,0,0,3,44.17,9610,9610,-1,0
2388716,210,0,32,19,1,0,4,13,47.22,62071,19538,-1,0
2389722,189,5,25,10,2,1,4,15,55.16,145307,62398,-1,0
2389892,78,2,18,15,1,0,5,3,20.78,17328,17328,-1,1
2390568,202,9,18,5,1,1,1,13,42.78,5376,5376,-1,0
2390656,195,1,19,17,0,0,6,2,57.84,174858,12401,-1,0
2391841,43,43,1,-1,0,0,0,1,43.0,0,-1,-1,-1
2392717,223,1,9,9,0,3,2,0,62.89,21575,21575,-1,7
2392865,60,42,2,2,0,0,0,0,51.0,1282,1282,-1,0
2393159,57,3,8,6,1,0,3,2,18.62,24661,24661,-1,0
2393499,122,9,13,10,0,0,1,3,54.69,10043,10043,-1,0
2394247,335,2,12,7,0,0,4,5,80.92,160097,19645,-1,0
2394251,225,9,29,18,2,0,2,11,88.59,250104,30686,-1,0
2395326,189,4,25,10,5,0,3,15,60.24,2659,2659,-1,0
2396998,257,18,12,5,1,1,0,7,80.83,90925,0,-1,0
2397036,123,13,47,23,1,13,0,24,50.83,11160,11160,-1,7
2397651,257,23,16,10,0,6,0,6,100.88,124325,15231,-1,7
2399742,224,4,22,12,3,0,4,10,54.82,130356,33053,-1,0
2399826,89,9,12,10,1,0,2,2,27.75,9463,9463,-1,3
2401652,51,0,8,6,1,0,3,2,26.62,759,759,-1,0
2402824,253,8,19,14,0,0,1,5,67.58,684,684,-1,0
2403167,122,4,24,18,5,2,5,6,42.67,11947,11947,-1,7
2403537,100,0,8,6,1,0,1,2,42.5,6167,6167,-1,0
2403863,25,5,7,5,1,1,1,2,18.14,1714,1714,-1,7
2404512,150,1,13,9,1,2,3,4,45.75,13874,13874,-1,7
2404549,140,3,27,14,3,8,2,13,37.69,7310,7310,-1,7
2405248,119,1,16,13,3,1,9,3,18.56,22041,22041,-1,0
2406014,275,2,23,15,1,0,4,8,71.48,67693,40261,-1,0
2406087,180,10,30,8,2,0,1,22,59.67,53461,53461,-1,0
2408557,216,2,26,19,3,0,7,7,72.19,94930,41079,-1,0
2408975,205,6,18,12,1,0,1,6,51.83,23170,23170,-1,0
2409044,148,5,17,13,0,0,3,4,52.59,120602,20924,-1,2
2409419,171,9,14,9,1,1,1,5,74.71,19435,16512,-1,0
2409478,318,1,30,17,4,0,4,13,82.1,235667,70421,-1,0
2410560,157,6,26,13,7,2,6,13,33.19,471525,10819,-1,7
2412468,110,3,15,13,1,2,6,2,32.53,15850,15850,-1,7
2412958,132,27,10,8,0,5,0,2,63.9,9227,9227,-1,7
2413513,137,11,33,7,2,3,1,26,57.27,2330,2330,-1,7
2414269,153,153,1,1,0,0,0,0,153.0,0,0,-1,0
2414672,243,16,11,7,0,0,0,4,101.55,24594,295,-1,0
2414846,148,4,30,14,1,8,3,16,44.5,6809,6809,-1,7
2415048,60,6,5,5,0,1,1,0,37.6,1199,1199,-1,7
2417005,107,3,12,7,2,0,4,5,39.0,6859,6859,-1,0
2417934,85,1,39,21,3,5,11,18,31.51,12931,12931,-1,7
2418268,80,3,12,11,0,0,4,1,39.08,4037,4037,-1,0
2419903,5,5,1,1,0,0,1,0,5.0,0,0,-1,0
2420887,141,8,14,6,2,0,3,8,39.79,166934,2911,-1,0
2420907,434,2,32,6,0,5,2,26,55.53,3894,3894,-1,0
2421430,52,21,8,8,0,2,0,0,29.75,16581,16581,-1,7
2421896,149,0,4,4,0,0,1,0,45.5,3166,3166,-1,0
2423760,164,23,12,5,0,1,0,7,85.0,8143,8143,-1,0
2425133,122,14,12,5,2,0,0,7,53.17,2255,2255,-1,0
2425451,136,1,11,7,1,0,3,4,53.36,109357,7785,-1,0
2425842,283,1,21,19,0,2,3,2,58.95,31878,31878,-1,7
2427334,108,1,20,14,0,1,6,6,40.65,5415,5415,-1,7
2429859,227,7,14,9,0,0,1,5,96.29,50117,13612,-1,0
2431003,98,6,17,12,2,10,2,5,59.94,1643,1643,-1,7
2432015,362,19,9,6,0,0,0,3,140.11,12819,12819,-1,0
2433711,250,6,20,10,2,0,1,10,79.5,25614,25614,-1,0
2434377,301,2,35,19,2,0,2,16,96.86,1185221,47345,-1,0
2434424,179,2,7,5,0,1,3,2,79.71,2648,2648,-1,0
2435817,155,1,12,10,2,2,5,2,51.17,7912,7912,-1,7
2437056,182,13,20,18,1,6,0,2,66.4,105395,17205,-1,7
2437781,130,1,8,5,1,1,2,3,53.88,392,392,-1,1
2437868,109,12,12,8,0,1,0,4,38.08,13683,13683,-1,0
2441734,107,10,13,3,0,4,1,10,69.15,651,651,-1,7
2441794,11,8,4,4,0,0,4,0,9.25,0,0,-1,0
2441965,115,2,15,12,1,7,2,3,59.0,7728,7728,-1,7
2444848,268,1,26,15,3,0,4,11,87.35,238028,9563,-1,0
2445283,68,1,18,5,0,2,2,13,53.0,399,399,-1,0
2445785,89,5,11,5,5,1,4,6,42.91,721,721,-1,0
2446317,175,4,16,14,0,5,3,2,40.69,7671,7671,-1,7
2452327,201,1,20,8,1,3,2,12,57.75,36365,36365,-1,7
2452363,147,14,21,6,2,0,0,15,55.1,150265,352,-1,0
2453964,168,8,3,3,0,0,1,0,105.67,603,603,-1,0
2454594,223,12,21,14,2,0,0,7,67.43,93393,21521,-1,0
2456718,275,6,25,18,2,4,3,7,69.88,9134,9134,-1,7
2458422,165,2,10,8,0,2,3,2,52.5,2313,2313,-1,7
2459011,104,7,11,10,0,7,6,1,38.91,5175,5175,-1,7
2459478,164,4,23,18,0,5,1,5,71.04,5093,5093,-1,7
2460770,143,5,24,18,1,7,1,6,54.79,56652,23366,-1,7
2460859,149,2,23,10,5,0,3,13,69.43,100917,7411,-1,0
2464055,219,1,18,10,4,0,2,8,68.0,22472,22472,-1,0
2468808,200,10,19,5,0,5,1,14,68.26,6069,6069,-1,0
2469349,81,9,14,10,1,7,4,4,42.36,3422,3422,-1,7
2469848,246,3,11,7,1,0,2,4,105.73,16328,16328,-1,0
2472165,168,28,11,8,0,6,0,3,73.2,7684,7684,-1,7
2472810,125,8,28,14,3,10,1,14,53.89,4970,4970,-1,7
2475250,125,28,6,4,0,4,0,2,83.0,1592,1592,-1,7
2475886,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
2476538,161,7,21,11,1,0,1,10,73.33,150643,20901,-1,0
2477614,294,2,16,12,2,2,3,4,66.06,13789,13789,-1,7
2478555,105,3,22,13,6,0,9,9,24.36,11774,11774,-1,1
2480352,87,10,11,7,3,9,1,4,30.45,3396,3396,-1,7
2480649,150,7,13,7,2,7,1,6,58.85,913,913,-1,7
2480772,156,21,17,14,2,8,0,3,80.12,16856,16856,-1,7
2481322,113,11,15,13,2,2,1,2,38.47,12075,12075,-1,7
2482996,163,58,5,4,1,0,0,1,109.0,102650,6862,-1,0
2486012,69,11,8,8,0,3,2,0,37.88,3890,3890,-1,7
2487480,189,6,13,9,1,2,2,4,53.38,8050,8050,-1,7
2491503,27,4,4,3,1,0,3,1,10.75,800,800,-1,0
2491763,179,12,13,5,0,0,0,8,106.31,1119,1119,-1,0
2492353,162,4,48,18,3,0,5,30,51.88,148188,8025,-1,0
2492382,109,7,12,7,0,3,3,5,30.58,19645,19645,-1,7
2494838,171,2,16,10,6,0,2,6,64.19,59034,256,-1,0
2496341,104,10,26,20,1,19,1,6,47.62,5756,5756,-1,7
2496774,205,7,14,9,2,0,2,5,66.5,192313,192313,-1,0
2498847,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
2499408,252,3,15,11,0,0,2,4,81.93,7764,7764,-1,0
2500550,90,1,66,18,13,14,11,48,29.58,9282,9282,-1,7
2500886,161,15,36,23,0,0,0,13,59.03,18131,18131,-1,0
2501299,208,2,94,12,18,0,21,82,27.59,18845,18845,-1,0
2501795,328,11,22,16,0,0,1,6,99.36,246415,38539,-1,0
2502240,232,4,15,13,1,0,5,2,58.87,137916,10920,-1,0
2502415,341,5,8,8,0,1,2,0,124.88,66566,9025,-1,7
2502680,116,1,13,3,1,0,1,10,33.77,6871,6871,-1,0
2504539,236,2,28,22,1,0,2,6,67.5,50102,50102,-1,0
2505828,145,8,30,18,0,1,2,12,66.47,14220,14220,-1,0
2506752,145,5,20,15,0,0,2,5,50.55,167466,167466,-1,0
2506900,224,30,11,7,0,2,0,4,113.64,246197,481,-1,7
2507571,151,8,20,11,6,5,7,9,21.3,22772,22772,-1,7
2509786,154,1,18,12,2,0,7,6,49.72,24170,24170,-1,0
2509814,242,6,31,18,1,0,1,13,63.68,127715,15752,-1,0
2510906,179,1,21,14,1,3,3,7,53.05,14866,14866,-1,7
2512968,234,40,2,2,0,1,0,0,137.0,1428,1428,-1,7
2514794,265,21,24,16,1,0,0,8,109.29,669029,377433,-1,0
2515040,133,5,7,7,0,0,1,0,36.29,7046,7046,-1,0
2515175,118,13,5,5,0,0,0,0,54.8,1988,1988,-1,0
2516225,263,0,13,9,1,0,3,4,89.85,310231,74146,-1,0
2519020,165,0,37,12,2,0,9,25,34.22,53127,53127,-1,0
2520728,237,64,9,7,0,2,0,2,136.22,58023,12110,-1,7
2521157,190,8,6,5,1,1,1,1,100.17,1598,1598,-1,7
2521709,99,0,9,7,1,0,2,2,40.0,2015,2015,-1,4
2522553,103,3,14,11,1,0,4,3,35.29,13560,13560,-1,0
2523041,311,1,23,13,2,0,2,10,74.04,4474,4474,-1,0
2525883,164,1,18,10,4,0,3,8,41.56,244030,10680,-1,0
2526372,14,5,6,6,0,0,2,0,10.5,1213,1213,-1,0
2526471,105,44,6,4,1,1,0,2,86.0,1406,1406,-1,0
2527751,271,3,18,7,1,0,2,11,83.17,3028,3028,-1,0
2532127,152,22,20,13,1,0,0,7,60.95,14478,14478,-1,0
2535682,225,3,27,10,1,0,2,17,100.44,190955,20876,-1,0
2537277,217,1,16,10,5,0,5,6,45.69,33531,16805,-1,0
2538682,28,3,2,2,0,0,1,0,15.5,1008,1008,-1,0
2539122,142,12,7,6,0,4,0,1,37.71,1084,1084,-1,7
2541786,151,1,21,12,2,0,4,9,54.05,110236,17009,-1,0
2542247,389,20,24,17,0,0,0,7,171.25,53807,53807,-1,0
2542936,200,5,4,2,2,0,2,2,59.0,0,0,-1,0
2543116,90,24,15,7,0,5,0,8,46.43,11562,11562,-1,7
2543308,257,14,17,8,3,3,0,9,114.35,78637,3258,-1,7
2544018,126,4,44,5,1,1,2,39,53.34,414,414,-1,7
2544399,198,3,23,9,6,0,4,14,67.35,51611,12530,-1,0
2544748,402,16,25,13,0,9,0,12,76.71,60239,4535,-1,7
2544887,187,3,18,12,0,4,2,6,57.44,3916,3916,-1,7
2545775,176,2,8,5,0,0,1,3,73.25,0,0,-1,0
2546624,178,11,9,5,1,0,1,4,81.11,9864,9864,-1,0
2547005,181,6,18,11,1,0,1,7,65.11,66090,998,-1,0
2547058,70,9,7,6,1,2,1,1,31.43,1752,1752,-1,7
2547216,102,1,13,11,2,0,7,2,22.77,100115,7256,-1,0
2550304,85,3,25,13,3,4,8,12,45.12,4594,4594,-1,7
2550938,131,0,9,7,1,0,4,2,42.78,136818,819,-1,0
2553113,146,3,19,10,1,5,2,9,50.05,7153,7153,-1,7
2554757,195,24,11,6,1,0,0,5,67.36,2691,2691,-1,0
2555136,114,6,22,6,1,0,5,16,36.41,23176,23176,-1,0
2555255,150,1,8,7,0,0,2,1,58.5,2898,2898,-1,0
2556749,130,2,15,9,3,1,6,6,41.33,149691,2799,-1,7
2558394,126,4,13,7,1,1,2,6,63.38,159590,5731,-1,2
2558717,227,3,20,16,1,1,6,4,42.0,12186,12186,-1,7
2558923,48,2,9,8,1,0,3,1,23.89,70365,70365,-1,0
2559520,155,1,34,12,4,8,8,22,49.0,5128,5128,-1,7
2559974,163,12,5,5,0,0,0,0,46.2,6991,6991,-1,0
2560269,245,1,24,12,1,0,1,12,77.04,16797,16797,-1,0
2560700,49,8,3,3,0,0,1,0,23.0,6606,6606,-1,0
2561933,74,8,6,4,1,3,1,2,31.0,1928,1928,-1,7
2562410,22,1,3,1,2,0,1,2,14.0,0,0,-1,0
2562627,163,16,9,3,2,0,0,6,68.56,5683,5683,-1,0
2562899,15,6,4,3,1,0,2,1,10.5,287,287,-1,0
2564785,68,8,5,4,0,0,2,1,26.8,150,150,-1,0
2564848,217,76,4,2,0,0,0,2,176.5,39055,0,-1,0
2565171,170,4,18,10,0,0,3,8,52.17,197275,9703,-1,0
2566105,49,3,12,10,0,0,2,2,21.33,4218,4218,-1,0
2566122,179,104,2,2,0,0,0,0,141.5,33518,0,-1,0
2568073,94,4,38,14,3,9,2,24,45.45,4192,4192,-1,7
2569041,150,36,8,4,1,1,0,4,64.38,10993,10993,-1,7
2571527,168,6,9,6,1,0,1,3,45.67,3360,3360,-1,0
2572853,73,6,5,3,0,0,2,2,32.4,448648,0,-1,0
2573958,340,21,11,4,1,0,0,7,97.82,54904,13212,-1,0
2574152,216,136,2,1,0,0,0,1,176.0,325180,-1,-1,0
2574353,96,5,6,4,1,0,1,2,52.17,2439,2439,-1,3
2574938,206,3,24,12,0,7,1,12,62.08,4864,4864,-1,7
2575289,320,9,22,10,1,0,2,12,85.36,10253,10253,-1,0
2576318,86,12,6,5,0,1,0,1,49.17,20101,20101,-1,1
2580161,212,10,19,9,3,0,1,10,55.74,123377,3628,-1,0
2580626,78,2,18,10,0,0,5,8,28.22,126062,1705,-1,0
2582732,406,5,17,8,1,0,1,9,116.0,13766,13766,-1,0
2584327,6,4,3,3,0,0,3,0,5.0,0,0,-1,0
2585357,30,27,3,3,0,2,0,0,28.0,1126,1126,-1,7
2585776,277,2,12,9,0,1,4,3,67.58,2365,2365,-1,1
2587540,69,4,20,15,1,2,10,5,19.58,19209,19209,-1,7
2589286,79,1,16,8,4,0,6,8,21.69,14127,14127,-1,0
2589882,291,6,7,5,1,0,2,2,71.57,646,646,-1,0
2590208,114,0,15,8,0,0,1,7,40.6,15140,15140,-1,0
2590380,190,4,8,7,0,0,2,1,59.0,130921,5646,-1,0
2591115,96,0,5,4,0,1,1,1,42.6,210,210,-1,7
2592906,83,6,41,11,3,6,2,30,39.66,10125,10125,-1,7
2593110,104,6,21,12,2,0,3,9,43.48,26073,26073,-1,0
2593922,162,4,17,10,3,0,3,7,50.47,35210,35210,-1,0
2593943,228,3,35,14,2,0,3,21,68.91,247557,39867,-1,0
2594552,127,2,12,7,0,0,3,5,25.17,5314,5314,-1,0
2597120,378,5,16,8,2,0,2,8,114.75,46212,5323,-1,6
2597286,222,6,16,9,2,0,4,7,49.19,140669,26623,-1,0
2597951,48,2,3,2,1,0,2,1,18.33,33975,33975,-1,0
2599446,72,23,9,8,0,0,0,1,43.89,23315,23315,-1,0
2599528,145,17,5,3,0,3,0,2,67.4,655,655,-1,7
2601041,345,18,18,12,0,0,0,6,120.06,130883,39331,-1,0
2604184,231,7,26,9,1,0,3,17,69.92,34459,34459,-1,0
2605781,192,5,25,8,3,1,2,17,40.16,8857,8857,-1,7
2605836,175,4,12,9,1,1,2,3,56.42,8454,8454,-1,0
2606268,217,2,9,5,1,0,2,4,80.11,10676,10676,-1,0
2606859,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
2606889,127,1,20,13,2,7,3,7,40.35,9138,9138,-1,7
2607248,264,6,20,14,1,0,3,6,49.5,17653,17653,-1,0
2607579,157,4,37,16,2,8,3,21,45.46,5313,5313,-1,7
2608063,235,5,14,8,0,0,1,6,85.71,11695,11695,-1,0
2610526,141,3,8,5,1,1,1,3,67.38,5331,5331,-1,0
2610623,213,4,19,12,3,4,2,7,54.05,54261,25709,-1,7
2613365,146,1,17,15,0,3,5,2,35.82,18292,18292,-1,7
2614555,133,1,25,12,1,0,2,13,39.36,34960,34960,-1,1
2615707,78,9,10,7,3,0,2,3,40.0,2608,2608,-1,0
2616068,127,1,21,10,0,3,2,11,39.05,16672,16672,-1,7
2616200,91,7,10,8,0,0,5,2,23.4,400,400,-1,0
2616731,11,3,5,5,0,0,5,0,6.8,0,0,-1,0
2618786,70,0,11,5,3,0,3,6,29.0,5805,5805,-1,0
2618895,154,3,26,18,2,0,3,8,53.77,194563,56027,-1,0
2618991,193,1,16,10,0,3,5,6,44.19,7333,7333,-1,1
2619713,253,15,31,24,1,12,0,7,114.23,252579,180068,-1,7
2619972,151,2,11,8,1,1,4,3,43.27,2708,2708,-1,7
2620976,83,2,24,15,2,0,4,9,33.54,113224,16104,-1,0
2622399,91,3,2,2,0,0,1,0,47.0,0,0,-1,0
2623061,145,9,6,6,0,2,2,0,55.83,9396,9396,-1,7
2624519,144,20,8,6,0,0,0,2,54.0,123552,7727,-1,0
2626026,89,49,11,9,0,8,0,2,67.82,1598,1598,-1,7
2628017,143,2,21,12,3,4,3,9,47.57,5732,5732,-1,7
2628337,131,1,26,15,2,6,3,11,48.65,18265,18265,-1,7
2628509,240,3,25,17,5,3,4,8,73.36,77970,31186,-1,7
2628609,90,17,10,5,0,0,0,5,44.3,1308,1308,-1,0
2628794,39,3,4,4,0,1,1,0,24.25,576,576,-1,7
2630328,78,4,8,5,1,0,2,3,46.62,2521,2521,-1,0
2630489,80,7,19,11,2,0,1,8,41.16,247561,25119,-1,0
2632980,116,3,16,15,1,9,3,1,37.81,3703,3703,-1,7
2634178,120,2,27,19,2,10,4,8,52.15,37760,37760,-1,7
2636090,81,14,15,9,0,0,0,6,45.53,16854,16854,-1,0
2637485,101,5,24,14,1,0,2,10,48.21,24036,24036,-1,0
2638333,31,19,2,2,0,0,0,0,25.0,0,0,-1,0
2639289,281,2,24,20,1,5,3,4,50.57,14367,14367,-1,7
2643191,84,10,20,14,1,7,1,6,50.65,37632,37632,-1,7
2645367,218,2,37,19,1,8,5,18,48.51,5049,5049,-1,7
2645647,80,1,27,8,0,1,2,19,32.74,19668,19668,-1,7
2646887,119,7,15,9,1,0,1,6,44.2,450,450,-1,0
2647556,44,1,20,17,3,0,13,3,11.5,7726,7726,-1,5
2648472,147,27,5,3,1,0,0,2,71.0,0,0,-1,0
2648952,139,4,25,13,2,1,4,12,40.48,17303,17303,-1,7
2649604,93,21,5,5,0,0,0,0,48.8,131981,178,-1,0
2650415,102,2,19,12,1,0,4,7,33.0,13489,13489,-1,0
2650729,241,24,16,12,1,0,0,4,96.5,351627,1504,-1,0
2651036,116,1,12,10,0,0,1,2,59.42,116619,2922,-1,0
2652066,144,51,2,1,0,1,0,1,97.5,595,595,-1,0
2652852,99,8,11,10,0,0,5,1,22.55,4394,4394,-1,1
2653364,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
2653897,114,1,18,7,3,4,2,11,43.11,3790,3790,-1,4
2654713,235,50,12,6,0,1,0,6,131.75,14049,14049,-1,7
2657961,267,3,21,13,1,0,3,8,72.19,244277,25678,-1,0
2660233,113,8,23,14,1,0,2,9,60.57,134068,40930,-1,1
2661322,67,1,29,14,1,10,3,15,23.76,8202,8202,-1,7
2661843,268,15,13,8,0,0,0,5,75.0,268682,13607,-1,0
2662805,130,3,12,7,2,0,7,5,30.67,14607,14607,-1,0
2663103,56,5,7,6,0,3,2,1,26.43,2813,2813,-1,7
2663473,264,131,5,3,0,0,0,2,196.6,147861,1934,-1,0
2667304,294,81,9,6,0,0,0,3,127.67,254,254,-1,0
2668313,144,3,27,10,5,2,7,17,35.81,6882,6882,-1,7
2668342,30,10,3,3,0,0,1,0,17.67,1649,1649,-1,0
2668423,111,2,15,8,5,0,4,7,37.4,5093,5093,-1,0
2668643,329,42,20,10,1,0,0,10,119.95,1240133,41767,-1,0
2669274,161,2,19,10,5,0,5,9,54.63,35539,35539,-1,0
2670627,205,8,29,8,10,0,8,21,37.66,4292,4292,-1,0
2671132,77,9,8,7,0,0,2,1,28.75,304693,15272,-1,0
2673599,201,1,20,12,1,0,4,8,57.65,109600,15493,-1,0
2674079,107,8,23,13,1,9,4,10,49.61,24017,24017,-1,7
2676108,200,9,17,6,2,6,1,11,76.12,0,0,-1,0
2676157,139,9,20,10,5,0,2,10,59.3,15602,15602,-1,0
2677277,152,3,22,8,0,0,3,14,35.41,3561,3561,-1,0
2678235,106,19,5,4,0,0,0,1,53.4,278,278,-1,0
2681084,148,7,7,7,0,0,3,0,53.0,268156,29817,-1,0
2685181,156,11,16,4,1,0,1,12,65.19,0,0,-1,0
2690273,254,4,14,9,1,2,1,5,75.21,142256,20900,-1,7
2691837,156,15,18,12,1,0,0,6,66.0,3702,3702,-1,0
2692168,161,8,23,7,1,0,1,16,38.87,10755,10755,-1,3
2692862,140,8,5,4,0,2,1,1,66.4,1441,1441,-1,7
2692962,150,4,7,3,0,1,1,4,98.29,2766,2766,-1,0
2693521,224,4,13,11,1,1,7,2,30.69,5127,5127,-1,7
2695947,236,3,31,22,1,4,4,9,61.13,35804,35804,-1,7
2697518,151,4,35,26,4,4,9,9,46.51,84711,34685,-1,7
2697632,18,8,2,2,0,0,1,0,13.0,2002,2002,-1,0
2700766,148,1,28,15,0,1,5,13,49.82,8755,8755,-1,0
2701366,132,8,23,13,2,0,2,10,52.65,36725,36725,-1,0
2704884,54,15,7,5,0,0,0,2,37.0,9645,9645,-1,0
2707532,267,45,10,7,0,0,0,3,131.1,62641,8370,-1,6
2707546,290,13,22,12,0,0,0,10,103.68,40523,40523,-1,0
2709119,80,6,11,3,7,6,3,8,40.09,1108,1108,-1,7
2709137,999,12,20,12,0,8,0,8,136.45,2301,2301,-1,7
2710513,129,2,27,18,3,0,5,9,39.07,27934,27934,-1,0
2710999,56,32,3,2,0,0,0,1,40.0,0,0,-1,0
2711898,191,1,20,13,2,0,6,7,48.95,46012,46012,-1,0
2712116,189,2,22,10,1,0,3,12,69.0,12937,12937,-1,0
2712680,14,8,2,2,0,0,1,0,11.0,0,0,-1,0
2713823,75,12,6,5,0,0,1,1,32.5,11377,11377,-1,1
2715341,169,11,12,9,0,0,1,3,59.83,10970,10970,-1,0
2716073,122,7,9,5,3,0,3,4,37.11,3006,3006,-1,0
2718804,223,12,14,10,0,0,0,4,107.43,93282,21844,-1,0
2719111,205,14,11,9,0,2,0,2,80.09,3658,3658,-1,7
2719819,97,97,1,1,0,0,0,0,97.0,0,0,-1,0
2722173,211,16,16,11,1,1,0,5,89.0,532,532,-1,0
2722409,326,2,27,20,1,0,1,7,149.52,594283,44976,-1,0
2723255,134,1,19,10,3,0,3,9,42.11,4564,4564,-1,0
2725679,317,10,25,6,3,0,1,19,52.92,154491,24666,-1,0
2725765,131,5,23,12,2,0,2,11,40.87,144211,74349,-1,0
2727489,137,3,20,5,2,0,1,15,56.65,823,823,-1,0
2728147,129,9,6,4,0,2,1,2,62.67,2424,2424,-1,7
2728564,144,1,24,11,7,0,10,13,26.33,71113,10243,-1,0
2729248,224,1,57,26,2,2,4,31,33.11,4808,4808,-1,7
2729391,103,9,9,5,1,0,1,4,36.44,15397,15397,-1,0
2730632,15,8,3,3,0,0,1,0,12.33,1435,1435,-1,0
2731870,233,1,31,19,5,0,12,12,42.58,17775,17775,-1,0
2733384,93,4,16,11,3,0,3,5,39.94,6640,6640,-1,0
2735438,70,12,5,5,0,0,0,0,32.0,4915,4915,-1,0
2735849,65,14,6,6,0,0,0,0,42.5,38257,38257,-1,0
2736938,109,6,19,15,1,0,5,4,30.95,14927,14927,-1,6
2738607,229,1,34,19,3,0,8,15,37.26,19139,19139,-1,0
2738670,123,2,27,19,2,14,3,8,39.33,31958,31958,-1,7
2738856,160,33,7,4,0,0,0,3,85.14,1198,1198,-1,0
2739498,102,11,10,9,1,0,1,1,40.5,4133,4133,-1,0
2741005,97,5,10,4,4,1,5,6,36.3,141,141,-1,0
